Area Code;Area Code (M49);Area;Item Code;Item Code (CPC);Item;Element Code;Element;Unit;Y2000;Y2001;Y2002;Y2003;Y2004;Y2005;Y2006;Y2007;Y2008;Y2009;Y2010;Y2011;Y2012;Y2013;Y2014;Y2015;Y2016;Y2017;Y2018;Y2019;Y2020;Y2021;Y2022;Y2023;Y2024
109;'388;Jamaica;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;0.000000;142.000000;22.000000;0.000000;403.000000;375.000000;375.000000;313.000000;746.000000;1655.000000;973.000000;100.000000;1489.000000;1957.000000;1963.000000;1693.000000;2210.000000;1965.000000;1819.000000;2166.000000;1893.000000;2189.000000;2936.000000;4707.000000;565.000000
109;'388;Jamaica;257;'2165;Palm oil;5610;Import quantity;t;4000.000000;1685.000000;4000.000000;1693.000000;5111.000000;3875.000000;4100.000000;3832.000000;6335.000000;2939.000000;2313.000000;6400.000000;2560.000000;4727.000000;4397.670000;1710.280000;1124.720000;5831.520000;6497.360000;6656.660000;8099.180000;7553.530000;6820.540000;7266.360000;4338.840000
109;'388;Jamaica;257;'2165;Palm oil;5622;Import value;1000 USD;2400.000000;661.000000;2400.000000;890.000000;3572.000000;3198.000000;3080.000000;4233.000000;7817.000000;4799.000000;4500.000000;12400.000000;8325.000000;7044.000000;6761.000000;5414.000000;1349.000000;4998.000000;5200.000000;4720.000000;5050.000000;9400.000000;11809.000000;9846.000000;4561.000000
109;'388;Jamaica;257;'2165;Palm oil;5910;Export quantity;t;0.000000;0.000000;0.000000;0.000000;2.000000;2.000000;2.000000;2.000000;0.000000;0.000000;0.000000;0.000000;0.000000;15.000000;;;;0.160000;;;;;;;
109;'388;Jamaica;257;'2165;Palm oil;5922;Export value;1000 USD;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;1.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;18.000000;;;;3.000000;;;;;;;
109;'388;Jamaica;237;'2161;Soya bean oil;5610;Import quantity;t;22000.000000;20322.000000;30500.000000;23233.000000;22362.000000;20300.000000;26300.000000;14241.000000;2482.000000;114.000000;11429.000000;24200.000000;38638.000000;46412.000000;18162.220000;24374.970000;8954.450000;36345.160000;24320.880000;29701.620000;38057.330000;29546.700000;31932.220000;28378.790000;25529.130000
109;'388;Jamaica;237;'2161;Soya bean oil;5622;Import value;1000 USD;14300.000000;9278.000000;19800.000000;15353.000000;19485.000000;13352.000000;21000.000000;13028.000000;3167.000000;248.000000;16962.000000;36000.000000;28948.000000;26584.000000;20883.000000;20253.000000;8418.000000;34561.000000;21363.000000;23126.000000;23667.000000;35391.000000;47861.000000;32583.000000;28829.000000
109;'388;Jamaica;237;'2161;Soya bean oil;5910;Export quantity;t;0.000000;0.000000;0.000000;0.000000;0.000000;13.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;0.220000;;;0.030000;0.030000;0.000000;238.450000;84.710000;28.000000;24.410000
109;'388;Jamaica;237;'2161;Soya bean oil;5922;Export value;1000 USD;0.000000;1.000000;0.000000;0.000000;0.000000;20.000000;0.000000;0.000000;0.000000;0.000000;1.000000;1.000000;0.000000;0.000000;;10.000000;;;0.000000;0.000000;0.000000;376.000000;161.000000;59.000000;46.000000
109;'388;Jamaica;236;'0141;Soya beans;5610;Import quantity;t;100.000000;95.000000;37.000000;158.000000;54.000000;60.000000;469.000000;101.000000;105.000000;91.000000;146.000000;508.000000;294.000000;99.000000;61.630000;35.030000;52.030000;54.120000;62.270000;74.500000;35.270000;74.880000;41.380000;52.200000;564.860000
109;'388;Jamaica;236;'0141;Soya beans;5622;Import value;1000 USD;45.000000;43.000000;19.000000;46.000000;36.000000;56.000000;188.000000;52.000000;97.000000;100.000000;100.000000;314.000000;282.000000;126.000000;73.000000;46.000000;26.000000;40.000000;44.000000;79.000000;29.000000;64.000000;39.000000;54.000000;561.000000
109;'388;Jamaica;236;'0141;Soya beans;5910;Export quantity;t;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;126.000000;27.000000;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;;4.000000;;0.290000;5.000000;0.250000;1.270000;1.880000;0.020000;0.380000;0.000000
109;'388;Jamaica;236;'0141;Soya beans;5922;Export value;1000 USD;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000;32.000000;16.000000;0.000000;1.000000;0.000000;0.000000;1.000000;0.000000;;2.000000;;1.000000;3.000000;0.000000;1.000000;1.000000;0.000000;0.000000;0.000000
109;'388;Jamaica;239;'23995.01;Soya sauce;5610;Import quantity;t;40.000000;71.000000;62.000000;66.000000;82.000000;100.000000;88.000000;230.000000;86.000000;101.000000;104.000000;139.000000;79.000000;108.000000;111.070000;108.600000;116.880000;164.140000;150.990000;211.430000;100.340000;76.620000;315.450000;119.350000;248.490000
109;'388;Jamaica;239;'23995.01;Soya sauce;5622;Import value;1000 USD;20.000000;84.000000;39.000000;55.000000;111.000000;173.000000;66.000000;201.000000;193.000000;215.000000;246.000000;137.000000;206.000000;261.000000;298.000000;299.000000;269.000000;308.000000;315.000000;390.000000;230.000000;213.000000;626.000000;255.000000;401.000000
109;'388;Jamaica;239;'23995.01;Soya sauce;5910;Export quantity;t;30.000000;45.000000;26.000000;76.000000;48.000000;49.000000;124.000000;85.000000;78.000000;81.000000;73.000000;93.000000;79.000000;70.000000;91.110000;83.380000;91.300000;78.120000;58.220000;65.460000;45.460000;67.100000;53.370000;66.660000;37.580000
109;'388;Jamaica;239;'23995.01;Soya sauce;5922;Export value;1000 USD;70.000000;119.000000;48.000000;162.000000;117.000000;115.000000;228.000000;211.000000;287.000000;204.000000;225.000000;234.000000;248.000000;204.000000;199.000000;131.000000;168.000000;218.000000;160.000000;175.000000;103.000000;180.000000;134.000000;173.000000;128.000000
109;'388;Jamaica;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;858.000000;500.700000;2291.400000;1411.000000;1668.500000;2255.300000;4457.200000;2784.300000;3243.600000;3228.200000;3112.200000;5259.200000;3289.600000;2962.300000;2866.150000;3194.210000;3383.930000;4089.610000;4328.860000;4674.000000;3107.950000;3913.620000;5807.780000;5799.050000;7927.750000
109;'388;Jamaica;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;2027.000000;2757.000000;6787.000000;4753.000000;4310.000000;7064.000000;13273.000000;10023.000000;11422.000000;10853.000000;11648.000000;18977.000000;15211.000000;14279.000000;14968.640000;16463.640000;15619.590000;18026.760000;19738.800000;22252.200000;10590.390000;19641.120000;29263.050000;30793.310000;48379.060000
109;'388;Jamaica;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;30.000000;343.100000;16.000000;26.000000;114.800000;13.500000;40.000000;10.300000;52.010000;9.000000;32.000000;59.470000;1.000000;98.700000;1.590000;0.200000;3.000000;3.770000;42.670000;16.700000;11.570000;21.030000;7.700000;42.950000;43.150000
109;'388;Jamaica;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;90.000000;669.000000;35.000000;49.000000;272.000000;40.000000;103.000000;36.000000;175.020000;34.000000;44.000000;79.540000;8.000000;70.000000;3.390000;1.040000;11.010000;10.220000;166.720000;72.660000;77.700000;68.630000;35.800000;217.560000;508.880000
110;'392;Japan;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;21181.860000;20779.000000;12362.000000;15026.000000;16219.000000;23524.000000;18707.000000;12960.000000;9883.000000;12900.000000;11994.000000;11714.000000;9547.000000;6503.000000;7271.890000;8551.010000;8017.940000;8045.240000;8250.650000;9166.560000;8881.360000;6831.690000;8623.500000;9689.310000;11786.560000
110;'392;Japan;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;61223.000000;56486.000000;30394.000000;49946.000000;70796.000000;111386.000000;86801.000000;68679.000000;59415.000000;72517.000000;72363.000000;79590.000000;72965.000000;43693.000000;49175.000000;46784.000000;43546.000000;46506.000000;43870.000000;43824.000000;45015.000000;41972.000000;48129.000000;52246.000000;63324.000000
110;'392;Japan;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;22.490000;38.000000;19.000000;28.000000;15.000000;14.000000;2.000000;3.000000;17.000000;12.000000;17.000000;10.000000;7.000000;13.000000;15.510000;54.320000;68.640000;52.120000;64.060000;114.450000;228.780000;329.950000;392.610000;435.630000;711.320000
110;'392;Japan;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;429.000000;323.000000;99.000000;146.000000;231.000000;131.000000;28.000000;26.000000;125.000000;113.000000;141.000000;84.000000;55.000000;223.000000;134.000000;440.000000;745.000000;594.000000;866.000000;1635.000000;3101.000000;4606.000000;5114.000000;5964.000000;8121.000000
110;'392;Japan;257;'2165;Palm oil;5610;Import quantity;t;373351.900000;393465.000000;415302.000000;427769.000000;465983.000000;478979.000000;498925.000000;532209.000000;546444.000000;551416.000000;569444.000000;587699.000000;577047.000000;591165.000000;598503.730000;619916.490000;647482.290000;707663.770000;754435.440000;778649.350000;761175.480000;637934.780000;635886.050000;670855.550000;654850.710000
110;'392;Japan;257;'2165;Palm oil;5622;Import value;1000 USD;144437.000000;128169.000000;171500.000000;204645.000000;247601.000000;221729.000000;245729.000000;389910.000000;615543.000000;420593.000000;513551.000000;727152.000000;651962.000000;538187.000000;529767.000000;442460.000000;450862.000000;529095.000000;536053.000000;498006.000000;547942.000000;675132.000000;871601.000000;702832.000000;652884.000000
110;'392;Japan;257;'2165;Palm oil;5910;Export quantity;t;248.750000;340.000000;1067.000000;389.000000;147.000000;1119.000000;140.000000;437.000000;570.000000;436.000000;357.000000;544.000000;473.000000;735.000000;192.080000;73.460000;72.140000;72.050000;53.820000;41.120000;8.750000;11.450000;13.920000;16.620000;13.530000
110;'392;Japan;257;'2165;Palm oil;5922;Export value;1000 USD;558.000000;603.000000;1009.000000;579.000000;334.000000;869.000000;271.000000;529.000000;1056.000000;734.000000;882.000000;982.000000;666.000000;783.000000;452.000000;302.000000;343.000000;338.000000;244.000000;180.000000;48.000000;97.000000;103.000000;92.000000;70.000000
110;'392;Japan;237;'2161;Soya bean oil;5610;Import quantity;t;1337.050000;2805.000000;3591.000000;17419.000000;28269.000000;51643.000000;59674.000000;42250.000000;50781.000000;35597.000000;18314.000000;19820.000000;23568.000000;39495.000000;9326.770000;6485.060000;6479.650000;4858.600000;9254.250000;10841.710000;3895.260000;3925.850000;12676.510000;2800.380000;1938.780000
110;'392;Japan;237;'2161;Soya bean oil;5622;Import value;1000 USD;1129.000000;1705.000000;4755.000000;22738.000000;29460.000000;49492.000000;52509.000000;44089.000000;82975.000000;47774.000000;26018.000000;33406.000000;39012.000000;56246.000000;14539.000000;9900.000000;10769.000000;9195.000000;11979.000000;12328.000000;5932.000000;6632.000000;22202.000000;5717.000000;3452.000000
110;'392;Japan;237;'2161;Soya bean oil;5910;Export quantity;t;543.670000;2357.000000;199.000000;170.000000;155.000000;200.000000;165.000000;197.000000;202.000000;116.000000;2967.000000;143.000000;150.000000;203.000000;251.880000;3288.250000;346.240000;336.750000;396.320000;432.000000;528.020000;458.950000;898.330000;1455.240000;450.540000
110;'392;Japan;237;'2161;Soya bean oil;5922;Export value;1000 USD;702.000000;1104.000000;311.000000;326.000000;478.000000;398.000000;316.000000;373.000000;540.000000;532.000000;2710.000000;662.000000;775.000000;791.000000;749.000000;2860.000000;834.000000;670.000000;938.000000;906.000000;659.000000;906.000000;1643.000000;2171.000000;877.000000
110;'392;Japan;236;'0141;Soya beans;5610;Import quantity;t;4829378.000000;4831951.000000;5038937.000000;5172520.000000;4407103.000000;4180626.000000;4041884.000000;4160718.000000;3711043.000000;3390080.000000;3455633.000000;2830773.000000;2727400.000000;2761813.000000;2827681.020000;3242619.060000;3131652.240000;3218410.910000;3236433.000000;3392154.890000;3163363.920000;3271220.330000;3503251.330000;3155526.980000;3171500.750000
110;'392;Japan;236;'0141;Soya beans;5622;Import value;1000 USD;1224359.000000;1169671.000000;1223090.000000;1517223.000000;1774624.000000;1426175.000000;1282015.000000;1664355.000000;2374207.000000;1747466.000000;1832225.000000;1809748.000000;1811646.000000;1884913.000000;1832804.000000;1704209.000000;1527666.000000;1546292.000000;1538897.000000;1535176.000000;1490784.000000;2074642.000000;2578713.000000;2204487.000000;1900055.000000
110;'392;Japan;236;'0141;Soya beans;5910;Export quantity;t;53.000000;106.000000;100.000000;69.000000;182.000000;101.000000;34.000000;1209.000000;27.000000;11.000000;60.000000;15.000000;71.000000;43.000000;82.360000;36.620000;79.360000;39.400000;21.650000;85.180000;65.700000;54.570000;118.530000;139.920000;153.610000
110;'392;Japan;236;'0141;Soya beans;5922;Export value;1000 USD;185.000000;241.000000;255.000000;171.000000;219.000000;446.000000;98.000000;4335.000000;122.000000;72.000000;121.000000;120.000000;456.000000;463.000000;399.000000;285.000000;602.000000;306.000000;189.000000;457.000000;232.000000;293.000000;430.000000;367.000000;310.000000
110;'392;Japan;240;'23995.02;Soya paste;5910;Export quantity;t;5796.740000;6182.000000;6161.000000;6425.000000;7278.000000;7755.000000;8747.000000;9252.000000;9882.000000;9818.000000;10240.000000;10503.000000;10083.000000;11816.000000;12300.940000;13043.660000;14759.520000;16017.040000;17009.510000;18444.570000;15994.700000;19653.630000;21712.830000;20298.160000;23497.120000
110;'392;Japan;240;'23995.02;Soya paste;5922;Export value;1000 USD;10755.000000;10563.000000;10466.000000;11548.000000;13847.000000;14421.000000;15235.000000;15579.000000;19299.000000;21663.000000;23939.000000;26716.000000;25933.000000;24970.000000;23750.000000;22777.000000;28186.000000;29721.000000;31871.000000;35090.000000;36038.000000;40526.000000;38608.000000;36066.000000;41704.000000
110;'392;Japan;239;'23995.01;Soya sauce;5610;Import quantity;t;406.980000;423.000000;546.000000;866.000000;1238.000000;1091.000000;1065.000000;1095.000000;697.000000;658.000000;521.000000;1006.000000;1530.000000;2084.000000;1937.090000;1677.570000;1740.170000;1840.660000;1940.160000;2371.700000;2632.450000;2932.210000;2957.110000;3216.890000;3393.150000
110;'392;Japan;239;'23995.01;Soya sauce;5622;Import value;1000 USD;434.000000;376.000000;487.000000;669.000000;883.000000;785.000000;822.000000;853.000000;789.000000;787.000000;671.000000;922.000000;1361.000000;1831.000000;1728.000000;1594.000000;1720.000000;1796.000000;1930.000000;2403.000000;2587.000000;3000.000000;2922.000000;3265.000000;3456.000000
110;'392;Japan;239;'23995.01;Soya sauce;5910;Export quantity;t;12003.920000;13570.000000;14004.000000;14379.000000;15373.000000;17368.000000;19335.000000;19908.000000;22281.000000;20755.000000;20088.000000;18871.000000;19822.000000;21780.000000;26432.820000;29507.750000;34158.810000;38693.500000;40900.970000;42776.340000;39335.610000;48090.150000;47351.490000;47162.880000;54449.650000
110;'392;Japan;239;'23995.01;Soya sauce;5922;Export value;1000 USD;21562.000000;20550.000000;21112.000000;23363.000000;26935.000000;28271.000000;29942.000000;32778.000000;39830.000000;42430.000000;45281.000000;45780.000000;46021.000000;43835.000000;48874.000000;51128.000000;60853.000000;63796.000000;70001.000000;70459.000000;70440.000000;83300.000000;71457.000000;71518.000000;80529.000000
110;'392;Japan;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;936734.060000;878764.100000;635438.400000;750666.900000;564356.500000;599798.800000;600808.600000;617325.400000;597000.000000;626574.500000;650418.600000;673893.800000;670004.000000;696101.800000;675883.370000;643558.240000;655379.940000;745874.530000;790750.360000;800907.160000;781105.520000;760855.400000;728947.740000;655784.600000;684610.940000
110;'392;Japan;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;2605880.000000;2309290.000000;1530561.000000;2145455.000000;1841644.000000;2014524.000000;1951791.000000;2056699.000000;2167230.000000;2007755.000000;2298259.000000;2655524.000000;2775949.000000;2744011.000000;2905678.270000;2795482.570000;2660833.330000;3129087.750000;3484199.530000;3536163.740000;3349866.120000;3720862.400000;3748778.270000;2929741.140000;3142989.400000
110;'392;Japan;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;947.800000;668.800000;402.700000;620.000000;647.600000;565.500000;543.000000;790.200000;1518.400000;1278.600000;1417.000000;1615.000000;1869.400000;1711.600000;1925.410000;2254.180000;2726.350000;3859.710000;4881.160000;5874.510000;6586.590000;10568.260000;10051.610000;11338.690000;13691.790000
110;'392;Japan;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;10841.000000;6574.000000;3100.000000;5244.000000;8459.000000;7557.000000;8283.000000;20421.000000;46118.000000;43274.000000;42032.000000;46386.000000;66682.000000;61395.000000;79232.560000;92176.510000;126750.850000;173222.190000;226026.790000;274333.250000;273625.560000;492515.020000;393616.120000;409006.320000;424027.900000
112;'400;Jordan;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;1022.640000;1217.000000;1206.000000;1260.000000;1031.000000;1274.000000;1619.000000;1650.000000;1948.000000;1361.000000;1192.000000;2699.000000;4475.000000;3973.000000;3324.120000;2909.510000;2336.890000;2672.400000;1564.370000;1259.530000;1278.660000;1292.420000;840.930000;1378.920000;1032.200000
112;'400;Jordan;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;2043.000000;2289.000000;2335.000000;2288.000000;2033.000000;2791.000000;4059.000000;4272.000000;5547.000000;4122.000000;3633.000000;7661.000000;12516.000000;13018.000000;10799.000000;9144.000000;7131.000000;7994.000000;5250.000000;4128.000000;4359.000000;5008.000000;3529.000000;6241.000000;4158.000000
112;'400;Jordan;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;636.030000;865.000000;1094.000000;2181.000000;3107.000000;2175.000000;2104.000000;3194.000000;6709.000000;5943.000000;7295.000000;10922.000000;14238.000000;13362.000000;11974.680000;8768.110000;5607.320000;6989.730000;5483.350000;8220.710000;12572.310000;10829.060000;9321.200000;10069.830000;170.780000
112;'400;Jordan;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;1507.000000;2135.000000;2678.000000;4403.000000;6849.000000;5427.000000;5617.000000;9559.000000;22878.000000;21459.000000;26150.000000;42098.000000;54185.000000;55873.000000;46195.000000;33501.000000;21095.000000;28737.000000;23545.000000;36032.000000;55584.000000;55853.000000;50946.000000;57801.000000;427.000000
112;'400;Jordan;257;'2165;Palm oil;5610;Import quantity;t;90216.150000;87767.000000;137957.000000;143788.000000;290561.000000;202235.000000;156789.000000;42509.000000;121090.000000;62778.000000;34974.000000;45152.000000;45751.000000;53389.000000;44751.840000;38922.800000;41714.650000;89162.990000;38677.550000;37446.820000;29450.190000;42539.100000;26845.290000;43261.040000;46524.880000
112;'400;Jordan;257;'2165;Palm oil;5622;Import value;1000 USD;33336.000000;25571.000000;51037.000000;64321.000000;146302.000000;89868.000000;71044.000000;35282.000000;133482.000000;47963.000000;33822.000000;58056.000000;53892.000000;50647.000000;42052.000000;29986.000000;31673.000000;36037.000000;30199.000000;25519.000000;23997.000000;51591.000000;42846.000000;51584.000000;59537.000000
112;'400;Jordan;257;'2165;Palm oil;5910;Export quantity;t;3655.070000;3564.000000;1023.000000;3698.000000;1442.000000;2494.000000;6848.000000;2876.000000;2805.000000;681.000000;319.000000;302.000000;246.000000;25.000000;90.930000;87.170000;153.860000;191.730000;163.820000;290.130000;;0.000000;0.000000;0.000000;440.380000
112;'400;Jordan;257;'2165;Palm oil;5922;Export value;1000 USD;2179.000000;1183.000000;549.000000;2142.000000;672.000000;1402.000000;3723.000000;2602.000000;3515.000000;642.000000;350.000000;486.000000;319.000000;28.000000;71.000000;89.000000;256.000000;139.000000;183.000000;272.000000;;121.000000;261.000000;478.000000;1092.000000
112;'400;Jordan;237;'2161;Soya bean oil;5610;Import quantity;t;13487.860000;21931.000000;19458.000000;21146.000000;31872.000000;26990.000000;29484.000000;32395.000000;35612.000000;23838.000000;24943.000000;32588.000000;28974.000000;27713.000000;31765.210000;35085.970000;37142.900000;29329.160000;36206.700000;36581.030000;36394.080000;44885.780000;42485.770000;37924.800000;41244.830000
112;'400;Jordan;237;'2161;Soya bean oil;5622;Import value;1000 USD;6584.000000;9812.000000;10065.000000;13901.000000;22792.000000;17801.000000;19548.000000;28155.000000;47906.000000;21698.000000;27098.000000;45896.000000;39531.000000;34484.000000;33942.000000;31584.000000;32040.000000;26404.000000;31579.000000;28942.000000;31460.000000;57541.000000;72449.000000;51000.000000;49782.000000
112;'400;Jordan;237;'2161;Soya bean oil;5910;Export quantity;t;75.540000;0.000000;0.000000;799.000000;273.000000;136.000000;58.000000;1242.000000;1021.000000;506.000000;2.000000;168.000000;151.000000;225.000000;56.560000;66.310000;272.570000;;;11.140000;4.790000;;;0.000000;6.480000
112;'400;Jordan;237;'2161;Soya bean oil;5922;Export value;1000 USD;54.000000;0.000000;0.000000;348.000000;206.000000;121.000000;52.000000;1197.000000;1712.000000;681.000000;3.000000;255.000000;205.000000;299.000000;91.000000;109.000000;276.000000;;;24.000000;11.000000;;;0.000000;92.000000
112;'400;Jordan;236;'0141;Soya beans;5610;Import quantity;t;0.000000;1.000000;0.000000;23.000000;94.000000;104.000000;42.000000;49.000000;57.000000;79.000000;45.000000;23.000000;39.000000;74.000000;141.120000;65.340000;56.690000;29.300000;27.620000;1030.510000;10094.590000;11345.620000;13703.590000;8793.540000;7080.690000
112;'400;Jordan;236;'0141;Soya beans;5622;Import value;1000 USD;0.000000;1.000000;0.000000;10.000000;42.000000;47.000000;17.000000;22.000000;42.000000;47.000000;40.000000;31.000000;52.000000;128.000000;155.000000;122.000000;89.000000;30.000000;58.000000;449.000000;4438.000000;6986.000000;10301.000000;5570.000000;3571.000000
112;'400;Jordan;236;'0141;Soya beans;5910;Export quantity;t;212.960000;17.000000;350.000000;0.000000;0.000000;0.000000;50.000000;2.000000;33.000000;0.000000;0.000000;8287.000000;328.000000;0.000000;;;66.970000;49.900000;;31.200000;10.990000;;;;0.050000
112;'400;Jordan;236;'0141;Soya beans;5922;Export value;1000 USD;59.000000;9.000000;62.000000;0.000000;0.000000;0.000000;14.000000;2.000000;20.000000;0.000000;0.000000;2561.000000;157.000000;0.000000;;;78.000000;30.000000;;27.000000;10.000000;;;;0.000000
112;'400;Jordan;239;'23995.01;Soya sauce;5610;Import quantity;t;47.540000;94.000000;27.000000;123.000000;46.000000;118.000000;103.000000;98.000000;109.000000;137.000000;172.000000;157.000000;141.000000;199.000000;72.770000;173.580000;139.400000;211.760000;199.980000;181.350000;206.320000;234.750000;165.930000;235.380000;282.130000
112;'400;Jordan;239;'23995.01;Soya sauce;5622;Import value;1000 USD;46.000000;121.000000;37.000000;106.000000;70.000000;136.000000;210.000000;190.000000;167.000000;254.000000;380.000000;333.000000;262.000000;393.000000;150.000000;378.000000;305.000000;489.000000;443.000000;379.000000;464.000000;567.000000;395.000000;582.000000;651.000000
112;'400;Jordan;239;'23995.01;Soya sauce;5910;Export quantity;t;;;;;5.000000;0.000000;1.000000;0.000000;0.000000;0.000000;0.000000;0.000000;18.000000;0.000000;;;2.090000;;9.760000;5.470000;;0.000000;0.000000;0.000000;5.960000
112;'400;Jordan;239;'23995.01;Soya sauce;5922;Export value;1000 USD;;;;;6.000000;0.000000;7.000000;0.000000;0.000000;0.000000;0.000000;0.000000;27.000000;0.000000;;;15.000000;;30.000000;17.000000;;18.000000;25.000000;16.000000;11.000000
112;'400;Jordan;1806;'F1806;Beef and Buffalo Meat, primary;5610;Import quantity;t;35513.980000;36905.520000;43093.170000;53457.890000;57973.350000;35252.200000;43730.900000;43565.600000;41043.700000;39648.100000;46626.200000;46513.300000;42031.400000;46857.700000;46337.590000;50913.630000;46236.930000;44510.580000;46862.430000;50393.360000;50551.330000;55883.680000;37062.970000;49775.560000;61002.630000
112;'400;Jordan;1806;'F1806;Beef and Buffalo Meat, primary;5622;Import value;1000 USD;41666.050000;41966.160000;48142.850000;53403.500000;70998.670000;48457.000000;61697.000000;66791.000000;81395.000000;89428.000000;118790.000000;130814.000000;135000.000000;147158.000000;149666.490000;161019.890000;135751.240000;136334.260000;142592.240000;150100.820000;154164.970000;193234.640000;142555.180000;190096.870000;233446.630000
112;'400;Jordan;1806;'F1806;Beef and Buffalo Meat, primary;5910;Export quantity;t;504.650000;328.900000;42.900000;5469.000000;6667.200000;6675.600000;6050.400000;3432.100000;3806.200000;11502.600000;19031.100000;11314.600000;12574.400000;16652.300000;21269.810000;18476.310000;9510.760000;5496.850000;5344.920000;5850.740000;6626.550000;2066.830000;1545.760000;4340.820000;7635.370000
112;'400;Jordan;1806;'F1806;Beef and Buffalo Meat, primary;5922;Export value;1000 USD;806.920000;319.000000;55.000000;6463.000000;7851.000000;6595.000000;9084.000000;4955.000000;7762.000000;22808.000000;41765.000000;27650.000000;34227.000000;46013.000000;53846.710000;43999.190000;23784.060000;14916.380000;15307.800000;14741.170000;16719.480000;5923.870000;4707.370000;12348.160000;29347.360000
108;'398;Kazakhstan;875;'F0875;Beef and veal preparations nes;5610;Import quantity;t;2008.000000;2546.000000;1965.000000;1743.000000;2001.000000;2593.000000;2126.000000;2585.000000;2754.000000;1904.000000;743.000000;2081.000000;2538.000000;2067.000000;2667.170000;2329.550000;2713.060000;2131.120000;1744.420000;1821.210000;2435.990000;1729.640000;1479.860000;1968.240000;3105.090000
108;'398;Kazakhstan;875;'F0875;Beef and veal preparations nes;5622;Import value;1000 USD;2268.000000;2348.000000;1419.000000;1500.000000;2057.000000;3018.000000;3034.000000;3994.000000;5998.000000;4041.000000;1515.000000;6098.000000;5373.000000;5096.000000;5597.000000;3547.000000;3185.000000;4527.000000;4109.000000;4210.000000;6040.000000;4642.000000;4823.000000;3671.000000;11085.000000
108;'398;Kazakhstan;875;'F0875;Beef and veal preparations nes;5910;Export quantity;t;0.000000;20.000000;23.000000;3.000000;3.000000;48.000000;36.000000;24.000000;53.000000;126.000000;200.000000;337.000000;465.000000;661.000000;1338.640000;678.580000;757.540000;989.460000;391.350000;512.410000;907.990000;420.570000;351.420000;212.900000;70.530000
108;'398;Kazakhstan;875;'F0875;Beef and veal preparations nes;5922;Export value;1000 USD;0.000000;28.000000;22.000000;6.000000;6.000000;89.000000;48.000000;12.000000;274.000000;404.000000;660.000000;1210.000000;1829.000000;2876.000000;4853.000000;2151.000000;2140.000000;3159.000000;1104.000000;1617.000000;2940.000000;1660.000000;1517.000000;863.000000;455.000000
108;'398;Kazakhstan;257;'2165;Palm oil;5610;Import quantity;t;6034.000000;20050.000000;15717.000000;18129.000000;16872.000000;22025.000000;11075.000000;11001.000000;17450.000000;9575.000000;3600.000000;8613.000000;14329.000000;11116.000000;15630.760000;25155.580000;43235.000000;56188.130000;56749.790000;39414.980000;47182.680000;53701.220000;29314.680000;48075.910000;31638.220000
108;'398;Kazakhstan;257;'2165;Palm oil;5622;Import value;1000 USD;3404.000000;9323.000000;8488.000000;10041.000000;10520.000000;13984.000000;6151.000000;9874.000000;21573.000000;9565.000000;4294.000000;12620.000000;18865.000000;12688.000000;16791.000000;18687.000000;38761.000000;53026.000000;52279.000000;30740.000000;39006.000000;65222.000000;53149.000000;60142.000000;36076.000000
108;'398;Kazakhstan;257;'2165;Palm oil;5910;Export quantity;t;0.000000;0.000000;240.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;2.000000;0.000000;0.000000;86.000000;0.000000;;0.070000;5.000000;1694.810000;97.460000;82.720000;337.200000;606.550000;453.540000;981.920000;525.660000
108;'398;Kazakhstan;257;'2165;Palm oil;5922;Export value;1000 USD;0.000000;0.000000;118.000000;0.000000;0.000000;0.000000;0.000000;1.000000;0.000000;5.000000;0.000000;0.000000;72.000000;0.000000;;0.000000;5.000000;1321.000000;91.000000;58.000000;327.000000;746.000000;909.000000;1370.000000;676.000000
